dataset,term,frequency,config_name,prediction_length,eval_metrics/MAE[0.5],eval_metrics/MSE[mean],eval_metrics/MASE[0.5],eval_metrics/sMAPE[0.5],MAE,MSE,MASE,SMAPE
electricity/15T,medium,15T,electricity/15T/15T/medium,480,117.62471990526903,1183832.797864192,1.8819013651368193,0.26434724506580143,117.62471990526903,1183832.797864192,1.8819013651368193,0.26434724506580143
electricity/15T,long,15T,electricity/15T/15T/long,720,138.90320431930954,2107307.7499247254,1.936239556767833,0.2611070801420194,138.90320431930954,2107307.7499247254,1.936239556767833,0.2611070801420194
electricity/D,short,D,electricity/D/D/short,30,5424.777373310811,2532181148.514018,1.6857562021829466,0.11434749883644497,5424.777373310811,2532181148.514018,1.6857562021829466,0.11434749883644497
electricity/H,short,H,electricity/H/H/short,48,190.9255214271889,1567491.0249991312,1.0646854703201436,0.1410033794597683,190.9255214271889,1567491.0249991312,1.0646854703201436,0.1410033794597683
electricity/H,medium,H,electricity/H/H/medium,480,276.008385900549,7581655.982924409,1.1955895303193964,0.14693395230896,276.008385900549,7581655.982924409,1.1955895303193964,0.14693395230896
electricity/H,long,H,electricity/H/H/long,720,304.7655213963964,10519265.857798798,1.3036988754256786,0.15927378053419802,304.7655213963964,10519265.857798798,1.3036988754256786,0.15927378053419802
electricity/W,short,W-FRI,electricity/W/W-FRI/short,8,50133.48847128378,171821654864.6054,2.0024502577160983,0.12028673998325437,50133.48847128378,171821654864.6054,2.0024502577160983,0.12028673998325437
ett1/15T,short,15T,ett1/15T/15T/short,48,2.0059158870152065,11.542337926228841,1.4214892240014103,0.4203012471438714,2.0059158870152065,11.542337926228841,1.4214892240014103,0.4203012471438714
ett1/15T,medium,15T,ett1/15T/15T/medium,480,2.5466380285838293,23.326322544642856,1.549799609308863,0.5421857789895764,2.5466380285838293,23.326322544642856,1.549799609308863,0.5421857789895764
ett1/15T,long,15T,ett1/15T/15T/long,720,2.2817186337425595,18.039720478360614,1.4291733621384044,0.5113452507387864,2.2817186337425595,18.039720478360614,1.4291733621384044,0.5113452507387864
ett1/D,short,D,ett1/D/D/short,30,142.3264632936508,43119.39365079365,1.7791548534584076,0.48134053496698176,142.3264632936508,43119.39365079365,1.7791548534584076,0.48134053496698176
ett1/H,short,H,ett1/H/H/short,48,5.105237797328404,101.70230625697545,0.8703573031072834,0.2755660435455142,5.105237797328404,101.70230625697545,0.8703573031072834,0.2755660435455142
ett1/H,medium,H,ett1/H/H/medium,480,7.409694707961309,148.67527901785715,1.424930826639647,0.49051998433893984,7.409694707961309,148.67527901785715,1.424930826639647,0.49051998433893984
ett1/H,long,H,ett1/H/H/long,720,7.607331969246032,163.83763227513228,1.4775027990333438,0.49907132107670565,7.607331969246032,163.83763227513228,1.4775027990333438,0.49907132107670565
ett1/W,short,W-THU,ett1/W/W-THU/short,8,865.6770368303571,1349336.5714285714,1.6033467678727027,0.5359474055717971,865.6770368303571,1349336.5714285714,1.6033467678727027,0.5359474055717971
ett2/15T,short,15T,ett2/15T/15T/short,48,2.282770429338728,11.151429421561105,1.0359969390466606,0.17004062626587674,2.282770429338728,11.151429421561105,1.0359969390466606,0.17004062626587674
ett2/15T,medium,15T,ett2/15T/15T/medium,480,2.5641930958581347,15.078941902281747,1.0890942129371184,0.2020056109857439,2.5641930958581347,15.078941902281747,1.0890942129371184,0.2020056109857439
ett2/15T,long,15T,ett2/15T/15T/long,720,2.5672777157738094,15.021257905505953,1.103677272554597,0.21485841794605778,2.5672777157738094,15.021257905505953,1.103677272554597,0.21485841794605778
ett2/D,short,D,ett2/D/D/short,30,222.57361111111112,131747.61904761905,1.5149644812532115,0.1573879132175769,222.57361111111112,131747.61904761905,1.5149644812532115,0.1573879132175769
ett2/H,short,H,ett2/H/H/short,48,6.886996532621838,121.06810186476935,0.787417923993256,0.11679599707139783,6.886996532621838,121.06810186476935,0.787417923993256,0.11679599707139783
ett2/H,medium,H,ett2/H/H/medium,480,11.760638718377976,336.5229910714286,1.2036501768368992,0.1920025904289873,11.760638718377976,336.5229910714286,1.2036501768368992,0.1920025904289873
ett2/H,long,H,ett2/H/H/long,720,12.328736772486772,380.8402447089947,1.2747078843882311,0.20636503453611485,12.328736772486772,380.8402447089947,1.2747078843882311,0.20636503453611485
ett2/W,short,W-THU,ett2/W/W-THU/short,8,1075.4349888392858,6333725.714285715,0.7187589373289143,0.11827474824025594,1075.4349888392858,6333725.714285715,0.7187589373289143,0.11827474824025594
solar/10T,short,10T,solar/10T/10T/short,48,2.9202317249455882,34.15600799783303,1.2789427535589202,1.698023570649912,2.9202317249455882,34.15600799783303,1.2789427535589202,1.698023570649912
solar/10T,medium,10T,solar/10T/10T/medium,480,4.099010920635342,56.102331999281134,1.7901450237231091,1.8470414309008705,4.099010920635342,56.102331999281134,1.7901450237231091,1.8470414309008705
solar/10T,long,10T,solar/10T/10T/long,720,4.339655144932013,58.486934655058796,1.8880754928684396,1.8753106336178234,4.339655144932013,58.486934655058796,1.8880754928684396,1.8753106336178234
solar/D,short,D,solar/D/D/short,30,253.8015016727494,120242.60437956205,0.9905144236332497,0.43434969039569404,253.8015016727494,120242.60437956205,0.9905144236332497,0.43434969039569404
solar/H,short,H,solar/H/H/short,48,11.125162955816705,589.7714546116661,0.860604239723773,1.4233344033292614,11.125162955816705,589.7714546116661,0.860604239723773,1.4233344033292614
solar/H,medium,H,solar/H/H/medium,480,11.904858933052008,694.6390739051095,0.9081308650019239,1.427043273267764,11.904858933052008,694.6390739051095,0.9081308650019239,1.427043273267764
solar/H,long,H,solar/H/H/long,720,15.273617922495944,923.4382299270073,1.167005096908723,1.4761867028563802,15.273617922495944,923.4382299270073,1.167005096908723,1.4761867028563802
solar/W,short,W-FRI,solar/W/W-FRI/short,8,1376.4736114279196,3070212.3649635036,1.519983162396388,0.2609522527229318,1376.4736114279196,3070212.3649635036,1.519983162396388,0.2609522527229318
jena_weather/10T,short,10T,jena_weather/10T/10T/short,48,9.196999501425122,1564.6975682992784,0.35646377020670095,0.6277079473279372,9.196999501425122,1564.6975682992784,0.35646377020670095,0.6277079473279372
jena_weather/10T,medium,10T,jena_weather/10T/10T/medium,480,12.706328350468976,2624.200774750152,0.675806881434944,0.7138648296097765,12.706328350468976,2624.200774750152,0.675806881434944,0.7138648296097765
jena_weather/10T,long,10T,jena_weather/10T/10T/long,720,12.664265336939897,2491.341843377976,0.6687019918798804,0.7012447167612195,12.664265336939897,2491.341843377976,0.6687019918798804,0.7012447167612195
jena_weather/D,short,D,jena_weather/D/D/short,30,10.761718362475198,481.4688492063492,1.3967288654438463,0.49859624041133505,10.761718362475198,481.4688492063492,1.3967288654438463,0.49859624041133505
jena_weather/H,short,H,jena_weather/H/H/short,48,8.683421326958346,1188.0144697171804,0.5644028601764474,0.6238027972796758,8.683421326958346,1188.0144697171804,0.5644028601764474,0.6238027972796758
jena_weather/H,medium,H,jena_weather/H/H/medium,480,11.228459046378969,1687.8992063492065,0.8497122155046365,0.6935130057793623,11.228459046378969,1687.8992063492065,0.8497122155046365,0.6935130057793623
jena_weather/H,long,H,jena_weather/H/H/long,720,12.000982762896825,1538.876984126984,1.0454292566428793,0.6801854948687114,12.000982762896825,1538.876984126984,1.0454292566428793,0.6801854948687114
kdd_cup_2018_with_missing/D,short,D,kdd_cup_2018_with_missing/D/D/short,30,21.401988066703655,2638.323302122814,1.212306146617918,0.47451296849930213,21.401988066703655,2638.323302122814,1.212306146617918,0.47451296849930213
kdd_cup_2018_with_missing/H,short,H,kdd_cup_2018_with_missing/H/H/short,48,24.22658890849235,4645.737502315711,1.005851311242493,0.5289633195657024,24.22658890849235,4645.737502315711,1.005851311242493,0.5289633195657024
kdd_cup_2018_with_missing/H,medium,H,kdd_cup_2018_with_missing/H/H/medium,480,27.304564738166597,4902.211282268433,1.1761835231257531,0.6398673292423815,27.304564738166597,4902.211282268433,1.1761835231257531,0.6398673292423815
kdd_cup_2018_with_missing/H,long,H,kdd_cup_2018_with_missing/H/H/long,720,26.23264109105583,3950.227898096449,1.1324078086830525,0.6924918849765791,26.23264109105583,3950.227898096449,1.1324078086830525,0.6924918849765791
temperature_rain_with_missing,short,D,temperature_rain_with_missing/D/short,30,6.029769734778418,181.1237244918818,1.3803730642035197,1.5523019447757043,6.029769734778418,181.1237244918818,1.3803730642035197,1.5523019447757043
saugeenday/D,short,D,saugeenday/D/D/short,30,14.844638671875,1261.228125,3.2980995005028895,0.37918970903392,14.844638671875,1261.228125,3.2980995005028895,0.37918970903392
saugeenday/M,short,M,saugeenday/M/M/short,12,13.692952473958334,464.0400855654762,0.8023037685995688,0.4019925402921652,13.692952473958334,464.0400855654762,0.8023037685995688,0.4019925402921652
saugeenday/W,short,W-THU,saugeenday/W/W-THU/short,8,19.017398071289062,1262.81240234375,1.5421643031267838,0.5080951983524905,19.017398071289062,1262.81240234375,1.5421643031267838,0.5080951983524905
us_births/D,short,D,us_births/D/D/short,30,476.3123958333333,526941.1733333333,0.7011395420722485,0.045526050587360804,476.3123958333333,526941.1733333333,0.7011395420722485,0.045526050587360804
us_births/M,short,M,us_births/M/M/short,12,7908.911458333333,77695536.0,0.8939660329266541,0.02471476272741995,7908.911458333333,77695536.0,0.8939660329266541,0.02471476272741995
us_births/W,short,W-TUE,us_births/W/W-TUE/short,8,1652.919921875,5013828.571428572,1.5018361670167677,0.022293792916541235,1652.919921875,5013828.571428572,1.5018361670167677,0.022293792916541235
LOOP_SEATTLE/5T,short,5T,LOOP_SEATTLE/5T/5T/short,48,4.222282208894429,54.90313201053962,0.6648677657168983,0.08911312938647346,4.222282208894429,54.90313201053962,0.6648677657168983,0.08911312938647346
LOOP_SEATTLE/5T,medium,5T,LOOP_SEATTLE/5T/5T/medium,480,6.841097564539796,124.38540538429599,1.0750782152686973,0.15157443929810077,6.841097564539796,124.38540538429599,1.0750782152686973,0.15157443929810077
LOOP_SEATTLE/5T,long,5T,LOOP_SEATTLE/5T/5T/long,720,7.1732269315803805,137.6482197739293,1.1250463564520878,0.15659872388966287,7.1732269315803805,137.6482197739293,1.1250463564520878,0.15659872388966287
LOOP_SEATTLE/D,short,D,LOOP_SEATTLE/D/D/short,30,3.23509015377584,20.16684475830834,0.9704634013868838,0.059368042526909554,3.23509015377584,20.16684475830834,0.9704634013868838,0.059368042526909554
LOOP_SEATTLE/H,short,H,LOOP_SEATTLE/H/H/short,48,5.494393902996648,85.97832951269366,1.1146243770618796,0.12089740382892673,5.494393902996648,85.97832951269366,1.1146243770618796,0.12089740382892673
LOOP_SEATTLE/H,medium,H,LOOP_SEATTLE/H/H/medium,480,5.748379253627592,94.83412914610746,1.1691651475214653,0.12724551776818258,5.748379253627592,94.83412914610746,1.1691651475214653,0.12724551776818258
LOOP_SEATTLE/H,long,H,LOOP_SEATTLE/H/H/long,720,5.531414572365062,86.9084368852393,1.1550066965546462,0.12297103666320915,5.531414572365062,86.9084368852393,1.1550066965546462,0.12297103666320915
SZ_TAXI/15T,short,15T,SZ_TAXI/15T/15T/short,48,2.911776611365387,18.356003275721065,0.5840679532395786,0.41197062239195514,2.911776611365387,18.356003275721065,0.5840679532395786,0.41197062239195514
SZ_TAXI/15T,medium,15T,SZ_TAXI/15T/15T/medium,480,2.923750813802083,19.262346420940172,0.5728493500954854,0.421781236822369,2.923750813802083,19.262346420940172,0.5728493500954854,0.421781236822369
SZ_TAXI/15T,long,15T,SZ_TAXI/15T/15T/long,720,2.8517540912682513,20.247014111467237,0.5417246948626594,0.4141271708518032,2.8517540912682513,20.247014111467237,0.5417246948626594,0.4141271708518032
SZ_TAXI/H,short,H,SZ_TAXI/H/H/short,48,1.8877212980873563,7.610400077624199,0.5762313240140652,0.3004858503567347,1.8877212980873563,7.610400077624199,0.5762313240140652,0.3004858503567347
m4_daily,short,D,m4_daily/D/short,14,202.64127306303388,717841.5262330913,3.7209359515529195,0.03607191712630571,202.64127306303388,717841.5262330913,3.7209359515529195,0.03607191712630571
m4_hourly,short,H,m4_hourly/H/short,48,286.40703568328024,1540251.7233616556,1.5790088676398921,0.10706292273261524,286.40703568328024,1540251.7233616556,1.5790088676398921,0.10706292273261524
m4_monthly,short,M,m4_monthly/M/short,18,602.9062359754774,2490210.312715567,1.035800317073105,0.14240628732935107,602.9062359754774,2490210.312715567,1.035800317073105,0.14240628732935107
m4_quarterly,short,Q-DEC,m4_quarterly/Q-DEC/short,8,592.7317049585978,308590088866516.2,1.2913370237461477,0.10882904647505359,592.7317049585978,308590088866516.2,1.2913370237461477,0.10882904647505359
m4_weekly,short,W-SUN,m4_weekly/W-SUN/short,13,351.0997663113349,449660.1667023784,2.9377033583469836,0.08825251340117389,351.0997663113349,449660.1667023784,2.9377033583469836,0.08825251340117389
m4_yearly,short,A-DEC,m4_yearly/A-DEC/short,6,999.8369641077504,2.3041443998317608e+27,3.9300703949191185,0.17203908662153264,999.8369641077504,2.3041443998317608e+27,3.9300703949191185,0.17203908662153264
M_DENSE/D,short,D,M_DENSE/D/D/short,30,55.04358362268518,11285.079259259259,0.7986451704385558,0.11474530063945466,55.04358362268518,11285.079259259259,0.7986451704385558,0.11474530063945466
M_DENSE/H,short,H,M_DENSE/H/H/short,48,106.46989393446181,54022.88657986111,0.9205475965995918,0.24651285190044467,106.46989393446181,54022.88657986111,0.9205475965995918,0.24651285190044467
M_DENSE/H,medium,H,M_DENSE/H/H/medium,480,95.07418511284722,43206.494722222225,0.7985924947256682,0.2204039543703152,95.07418511284722,43206.494722222225,0.7985924947256682,0.2204039543703152
M_DENSE/H,long,H,M_DENSE/H/H/long,720,101.26769675925927,48556.25037037037,0.853978372730393,0.23175464681703517,101.26769675925927,48556.25037037037,0.853978372730393,0.23175464681703517
